simx,simy
7615,118.44829
7616,118.44739
7617,118.44644
7618,118.4455
7619,118.44478
7620,118.443855
7621,118.44283
7622,118.44168
7623,118.44032
7624,118.43934
7625,118.4386
7626,118.43834
7627,118.438385
7628,118.43854
7629,118.43883
7630,118.43912
7631,118.439514
7632,118.4398
7633,118.439896
7634,118.43989
7635,118.43985
7636,118.4398
7637,118.439766
7638,118.43966
7639,118.43962
7640,118.43958
7641,118.43964
7642,118.439766
7643,118.43975
7644,118.439735
7645,118.43971
7646,118.43972
7647,118.43973
7648,118.43967
7649,118.43956
7650,118.43927
7651,118.4394
7652,118.439766
7653,118.440384
7654,118.44111
7655,118.44189
7656,118.44279
7657,118.44402
7658,118.445114
7659,118.44613
7660,118.44681
7661,118.44727
7662,118.44753
7663,118.44758
7664,118.447655
7665,118.44782
7666,118.44794
7667,118.44822
7668,118.44868
7669,118.4492
7670,118.44972
7671,118.45023
7672,118.450584
7673,118.45077
7674,118.45101
7675,118.45116
7676,118.451164
7677,118.451065
7678,118.45102
7679,118.45102
7680,118.45102
7681,118.45102
7682,118.45102
7683,118.45102
7684,118.45106
7685,118.451126
7686,118.45118
7687,118.45117
7688,118.451256
7689,118.45149
7690,118.45173
7691,118.451965
7692,118.45206
7693,118.45221
7694,118.452385
7695,118.452545
7696,118.45269
7697,118.45269
7698,118.45249
7699,118.45233
7700,118.452255
7701,118.452156
7702,118.45211
7703,118.45227
7704,118.452705
7705,118.45316
7706,118.45348
7707,118.45365
7708,118.45375
7709,118.45385
7710,118.45382
7711,118.45381
7712,118.45381
7713,118.453766
7714,118.45384
7715,118.45416
7716,118.45462
7717,118.45519
7718,118.45611
7719,118.45706
7720,118.4579
7721,118.4587
7722,118.45941
7723,118.45995
7724,118.46046
7725,118.4609
7726,118.46159
7727,118.46207
7728,118.46249
7729,118.46302
7730,118.46355
7731,118.46401
7732,118.46455
7733,118.46494
7734,118.465324
7735,118.46573
7736,118.465836
7737,118.46591
7738,118.465996
7739,118.466095
7740,118.4662
7741,118.46611
7742,118.46595
7743,118.46587
7744,118.465675
7745,118.465126
7746,118.46432
7747,118.46318
7748,118.462074
7749,118.460785
7750,118.45945
7751,118.45806
7752,118.456436
7753,118.45471
7754,118.45274
7755,118.450806
7756,118.448814
7757,118.44689
7758,118.44491
7759,118.44312
7760,118.44136
7761,118.439644
7762,118.438065
7763,118.436745
7764,118.43571
7765,118.43481
7766,118.43403
7767,118.43345
7768,118.43314
7769,118.43303
7770,118.43307
7771,118.43315
7772,118.4331
7773,118.43301
7774,118.4328
7775,118.43266
7776,118.43255
7777,118.432495
7778,118.43282
7779,118.43356
7780,118.43457
7781,118.43583
7782,118.4374
7783,118.43914
7784,118.44128
7785,118.44365
7786,118.44628
7787,118.44913
7788,118.45201
7789,118.45488
7790,118.45751
7791,118.46019
7792,118.46288
7793,118.46539
7794,118.467636
7795,118.469475
7796,118.47119
7797,118.47271
7798,118.47399
7799,118.47498
7800,118.47587
7801,118.47647
7802,118.47698
7803,118.477104
7804,118.477036
7805,118.47697
7806,118.476845
7807,118.4767
7808,118.47662
7809,118.47761
7810,118.482216
7811,118.49316
7812,118.51647
7813,118.55805
7814,118.62246
7815,118.70411
7816,118.81553
7817,118.95686
7818,119.11427
7819,119.30281
7820,119.50208
7821,119.71933
7822,119.9576
7823,120.216095
7824,120.460655
7825,120.73357
7826,121.00064
7827,121.268135
7828,121.52594
7829,121.791405
7830,122.05581
7831,122.2993
7832,122.53034
7833,122.779205
7834,122.99173
7835,123.21895
7836,123.417786
7837,123.60314
7838,123.78714
7839,123.954666
7840,124.09809
7841,124.24137
7842,124.36791
7843,124.475075
7844,124.57708
7845,124.66712
7846,124.74364
7847,124.81185
7848,124.87144
7849,124.92049
7850,124.960335
7851,124.99406
7852,125.02164
7853,125.04519
7854,125.06301
7855,125.07668
7856,125.089096
7857,125.09908
7858,125.10864
7859,125.11843
7860,125.12978
7861,125.14304
7862,125.1575
7863,125.177635
7864,125.2011
7865,125.22632
7866,125.25453
7867,125.2862
7868,125.321
7869,125.358574
7870,125.399376
7871,125.442535
7872,125.48729
7873,125.53581
7874,125.58305
7875,125.62787
7876,125.67664
7877,125.72249
7878,125.764854
7879,125.80817
7880,125.8979
7881,125.93738
7882,125.97952
7883,126.01976
7884,126.057205
7885,126.09499
7886,126.13087
7887,126.16738
7888,126.199326
7889,126.23235
7890,126.26602
7891,126.2963
7892,126.32838
7893,126.357834
7894,126.39167
7895,126.420746
7896,126.452415
7897,126.481384
7898,126.51231
7899,126.54436
7900,126.573944
7901,126.607475
7902,126.636505
7903,126.66797
7904,126.69664
7905,126.72529
7906,126.75346
7907,126.77763
7908,126.80131
7909,126.823
7910,126.84112
7911,126.85746
7912,126.87134
7913,126.88281
7914,126.893074
7915,126.90161
7916,126.9081
7917,126.913216
7918,126.91688
7919,126.9189
7920,126.91974
7921,126.9197
7922,126.9189
7923,126.917366
7924,126.91524
7925,126.91281
7926,126.909874
7927,126.90671
7928,126.90372
7929,126.90084
7930,126.897705
7931,126.89486
7932,126.89188
7933,126.889595
7934,126.88754
7935,126.885994
7936,126.88465
7937,126.88381
7938,126.88319
7939,126.8833
7940,126.88394
7941,126.88511
7942,126.88647
7943,126.88859
7944,126.890564
7945,126.89307
7946,126.89579
7947,126.89891
7948,126.90246
7949,126.90633
7950,126.91106
7951,126.91578
7952,126.921074
7953,126.92657
7954,126.93191
7955,126.93764
7956,126.94351
7957,126.94932
7958,126.95514
7959,126.96111
7960,126.96687
7961,126.973366
7962,126.97914
7963,126.984604
7964,126.99035
7965,126.995865
7966,127.001205
7967,127.005844
7968,127.01049
7969,127.01457
7970,127.01803
7971,127.021194
7972,127.02393
7973,127.026115
7974,127.027916
7975,127.02935
7976,127.03029
7977,127.03098
7978,127.03153
7979,127.032104
7980,127.03266
7981,127.03306
7982,127.03346
7983,127.03391
7984,127.03428
7985,127.03445
7986,127.034485
7987,127.03433
7988,127.03388
7989,127.03333
7990,127.03261
7991,127.03172
7992,127.03086
7993,127.030106
7994,127.02935
7995,127.0285
7996,127.027504
7997,127.026665
7998,127.02592
7999,127.02515
8000,127.024605
8001,127.02398
8002,127.02337
8003,127.02304
8004,127.0228
8005,127.02268
8006,127.02275
8007,127.022995
8008,127.02335
8009,127.02395
8010,127.02469
8011,127.02527
8012,127.02566
8013,127.02581
8014,127.02583
8015,127.02574
8016,127.0257
8017,127.02571
8018,127.02554
8019,127.02536
8020,127.02479
8021,127.02392
8022,127.023125
8023,127.02232
8024,127.0215
8025,127.02095
8026,127.020546
8027,127.020355
8028,127.02031
8029,127.02021
8030,127.02005
8031,127.019806
8032,127.01955
8033,127.01945
8034,127.01911
8035,127.01894
8036,127.01875
8037,127.0186
8038,127.01848
8039,127.01847
8040,127.01853
8041,127.018776
8042,127.01946
8043,127.02036
8044,127.02144
8045,127.02277
8046,127.02407
8047,127.0255
8048,127.02723
8049,127.02937
8050,127.031334
8051,127.03351
8052,127.03558
8053,127.03779
8054,127.03998
8055,127.04213
8056,127.044106
8057,127.04589
8058,127.04743
8059,127.048996
8060,127.05026
8061,127.05161
8062,127.052925
8063,127.05387
8064,127.05456
8065,127.05493
8066,127.05529
8067,127.055664
8068,127.05601
8069,127.05608
8070,127.05615
8071,127.0563
8072,127.05643
8073,127.05654
8074,127.056755
8075,127.0569
8076,127.05697
8077,127.05662
8078,127.05611
8079,127.05577
8080,127.055435
8081,127.055275
8082,127.055176
8083,127.05486
8084,127.05443
8085,127.05401
8086,127.05355
8087,127.052986
8088,127.052155
8089,127.05107
8090,127.05009
8091,127.04907
8092,127.04809
8093,127.04709
8094,127.04624
8095,127.0455
8096,127.04499
8097,127.04459
8098,127.04414
8099,127.043594
8100,127.04309
8101,127.04261
8102,127.0423
8103,127.041824
8104,127.041214
8105,127.04067
8106,127.04015
8107,127.03987
8108,127.03971
8109,127.03979
8110,127.03998
8111,127.04011
8112,127.0404
8113,127.04076
8114,127.04121
8115,127.0417
8116,127.042534
8117,127.04352
8118,127.044716
8119,127.04595
8120,127.047165
8121,127.04858
8122,127.04994
8123,127.05152
8124,127.05296
8125,127.05419
8126,127.05549
8127,127.05682
8128,127.058395
8129,127.05977
8130,127.06089
8131,127.06204
8132,127.06333
8133,127.06445
8134,127.06563
8135,127.06661
8136,127.067314
8137,127.06775
8138,127.06806
8139,127.06821
8140,127.068184
8141,127.068344
8142,127.06848
8143,127.06863
8144,127.06888
8145,127.06889
8146,127.06878
8147,127.068436
8148,127.06804
8149,127.067696
8150,127.06753
8151,127.06735
8152,127.06741
8153,127.067444
8154,127.067345
8155,127.067085
8156,127.06647
8157,127.0656
8158,127.06444
8159,127.06298
8160,127.06157
8161,127.06024
8162,127.05905
8163,127.057945
8164,127.05676
8165,127.055565
8166,127.05448
8167,127.05341
8168,127.05247
8169,127.051544
8170,127.050415
8171,127.04945
8172,127.04854
8173,127.04786
8174,127.04737
8175,127.04702
8176,127.046646
8177,127.04632
8178,127.046234
8179,127.046196
8180,127.04583
8181,127.045044
8182,127.04427
8183,127.04355
8184,127.04279
8185,127.04218
8186,127.04169
8187,127.041176
8188,127.04068
8189,127.04024
8190,127.03996
8191,127.03981
8192,127.0396
8193,127.039444
8194,127.039185
8195,127.03884
8196,127.03876
8197,127.03898
8198,127.03934
8199,127.03976
8200,127.04031
8201,127.04116
8202,127.0423
8203,127.04363
8204,127.04464
8205,127.04572
8206,127.04697
8207,127.04817
8208,127.0492
8209,127.05002
8210,127.05063
8211,127.051216
8212,127.05178
8213,127.052345
8214,127.052765
8215,127.05296
8216,127.05313
8217,127.05345
8218,127.05397
8219,127.05434
8220,127.05464
8221,127.05495
8222,127.05528
8223,127.05554
8224,127.05554
8225,127.055336
8226,127.05513
8227,127.05509
8228,127.05519
8229,127.055214
8230,127.05537
8231,127.05558
8232,127.05594
8233,127.05642
8234,127.05677
8235,127.057076
8236,127.05731
8237,127.05755
8238,127.05776
8239,127.057915
8240,127.05794
8241,127.057846
8242,127.05767
8243,127.05755
8244,127.05734
8245,127.05733
8246,127.05697
8247,127.05641
8248,127.0559
8249,127.05537
8250,127.05505
8251,127.054955
8252,127.05527
8253,127.05555
8254,127.05582
8255,127.05617
8256,127.05654
8257,127.05695
8258,127.05727
8259,127.05743
8260,127.05783
8261,127.0583
8262,127.05862
8263,127.05879
8264,127.05898
8265,127.059296
8266,127.05964
8267,127.05991
8268,127.06024
8269,127.0608
8270,127.061356
8271,127.06159
8272,127.06132
8273,127.06097
8274,127.06052
8275,127.05986
8276,127.0591
8277,127.05829
8278,127.05751
8279,127.05672
8280,127.05594
8281,127.055084
8282,127.05419
8283,127.05316
8284,127.05224
8285,127.05119
8286,127.04963
8287,127.048096
8288,127.0465
8289,127.04479
8290,127.04261
8291,127.040764
8292,127.03934
8293,127.03816
8294,127.03695
8295,127.035774
8296,127.03465
8297,127.03336
8298,127.03214
8299,127.03114
8300,127.030396
8301,127.029785
8302,127.02931
8303,127.02948
8304,127.031624
8305,127.0381
8306,127.05343
8307,127.07962
8308,127.12789
8309,127.19741
8310,127.29078
8311,127.416336
8312,127.56406
8313,127.730484
8314,127.92951
8315,128.14648
8316,128.37962
8317,128.63895
8318,128.89658
8319,129.1941
8320,129.46768
8321,129.76242
8322,130.04578
8323,130.33066
8324,130.62125
8325,130.91974
8326,131.18315
8327,131.4394
8328,131.71538
8329,131.96234
8330,132.18385
8331,132.41327
8332,132.61743
8333,132.81396
8334,132.99606
8335,133.16367
8336,133.31122
8337,133.45357
8338,133.5709
8339,133.68556
8340,133.78458
8341,133.87129
8342,133.9416
8343,134.00824
8344,134.06169
8345,134.109
8346,134.14607
8347,134.1761
8348,134.20253
8349,134.22157
8350,134.23705
8351,134.25012
8352,134.2602
8353,134.26984
8354,134.27911
8355,134.28763
8356,134.29778
8357,134.3088
8358,134.32216
8359,134.3374
8360,134.35495
8361,134.37672
8362,134.40205
8363,134.4306
8364,134.46004
8365,134.49174
8366,134.532
8367,134.57536
8368,134.61986
8369,134.66609
8370,134.72115
8371,134.77647
8372,134.83511
8373,134.89514
8374,134.95139
8375,135.01881
8376,135.0835
8377,135.14873
8378,135.21254
8379,135.27655
8380,135.33893
8381,135.40045
8382,135.46094
8383,135.51662
8384,135.56438
8385,135.61212
8386,135.65428
8387,135.69359
8388,135.72908
8389,135.76044
8390,135.787
8391,135.81154
8392,135.83078
8393,135.84921
8394,135.8627
8395,135.87456
8396,135.88312
8397,135.88972
8398,135.89417
8399,135.89684
8400,135.89865
8401,135.89955
8402,135.90004
8403,135.90044
8404,135.90083
8405,135.9011
8406,135.9019
8407,135.90302
8408,135.90466
8409,135.90746
8410,135.9111
8411,135.9154
8412,135.91966
8413,135.92538
8414,135.93219
8415,135.93936
8416,135.94818
8417,135.95758
8418,135.96721
8419,135.97798
8420,135.99104
8421,136.00354
8422,136.0167
8423,136.03055
8424,136.04436
8425,136.0591
8426,136.07309
8427,136.0879
8428,136.1013
8429,136.11568
8430,136.12856
8431,136.14262
8432,136.15529
8433,136.1673
8434,136.17914
8435,136.18944
8436,136.19998
8437,136.20955
8438,136.2181
8439,136.2261
8440,136.23357
8441,136.23984
8442,136.24568
8443,136.25119
8444,136.2565
8445,136.2607
8446,136.26466
8447,136.26791
8448,136.27098
8449,136.27374
8450,136.2762
8451,136.27803
8452,136.27982
8453,136.28113
8454,136.28209
8455,136.28294
8456,136.28374
8457,136.28423
8458,136.28503
8459,136.28607
8460,136.28685
8461,136.28728
8462,136.28792
8463,136.28862
8464,136.28914
8465,136.28938
8466,136.28966
8467,136.29005
8468,136.2904
8469,136.2905
8470,136.29057
8471,136.2907
8472,136.29114
8473,136.29182
8474,136.29266
8475,136.29399
8476,136.2954
8477,136.29683
8478,136.29855
8479,136.30022
8480,136.30182
8481,136.30362
8482,136.30548
8483,136.30753
8484,136.30986
8485,136.31174
8486,136.31386
8487,136.31607
8488,136.31827
8489,136.3205
8490,136.32288
8491,136.32506
8492,136.32698
8493,136.32904
8494,136.33113
8495,136.33331
8496,136.3352
8497,136.3369
8498,136.33876
8499,136.34026
8500,136.3414
8501,136.34244
8502,136.34358
8503,136.3448
8504,136.34587
8505,136.34682
8506,136.34763
8507,136.3479
8508,136.34793
8509,136.34755
8510,136.34718
8511,136.34691
8512,136.34624
8513,136.34572
8514,136.34529
8515,136.34499
8516,136.34473
8517,136.34454
8518,136.34395
8519,136.34337
8520,136.34251
8521,136.34135
8522,136.34013
8523,136.33842
8524,136.3368
8525,136.33513
8526,136.33359
8527,136.33183
8528,136.33008
8529,136.32806
8530,136.3262
8531,136.32399
8532,136.32124
8533,136.31848
8534,136.3159
8535,136.31342
8536,136.31049
8537,136.30771
8538,136.30501
8539,136.30219
8540,136.29932
8541,136.29663
8542,136.29424
8543,136.29184
8544,136.28957
8545,136.2873
8546,136.2852
8547,136.28282
8548,136.27756
8549,136.26695
8550,136.26428
8551,136.2617
8552,136.2588
8553,136.25574
8554,136.25233
8555,136.24881
8556,136.24498
8557,136.24141
8558,136.23781
8559,136.23381
8560,136.22928
8561,136.22496
8562,136.22029
8563,136.21552
8564,136.21059
8565,136.20583
8566,136.20074
8567,136.19582
8568,136.19138
8569,136.18599
8570,136.18031
8571,136.17482
8572,136.16869
8573,136.16266
8574,136.15681
8575,136.15082
8576,136.14452
8577,136.13898
8578,136.13327
8579,136.12785
8580,136.12239
8581,136.11745
8582,136.1119
8583,136.10625
8584,136.10072
8585,136.0952
8586,136.08968
8587,136.08383
8588,136.07843
8589,136.07271
8590,136.06734
8591,136.06169
8592,136.05591
8593,136.04958
8594,136.04355
8595,136.037
8596,136.03093
8597,136.02461
8598,136.01819
8599,136.01115
8600,136.00436
8601,135.99771
8602,135.99141
8603,135.98445
8604,135.97775
8605,135.97034
8606,135.96368
8607,135.95636
8608,135.94882
8609,135.94115
8610,135.9338
8611,135.92613
8612,135.9187
8613,135.91043
8614,135.90198
8615,135.8931
8616,135.88434
8617,135.87668
8618,135.87093
8619,135.8685
8620,135.87053
8621,135.87697
8622,135.8862
8623,135.8989
8624,135.91385
8625,135.93155
8626,135.95369
8627,135.97482
8628,136.0019
8629,136.02837
8630,136.05653
8631,136.08801
8632,136.11794
8633,136.15276
8634,136.18616
8635,136.218
8636,136.25217
8637,136.28719
8638,136.31992
8639,136.35432
8640,136.38727
8641,136.4175
8642,136.45059
8643,136.47978
8644,136.50891
8645,136.53496
8646,136.56244
8647,136.5878
8648,136.61293
8649,136.63521
8650,136.65704
8651,136.67703
8652,136.69661
8653,136.71611
8654,136.73253
8655,136.74985
8656,136.76543
8657,136.77914
8658,136.79324
8659,136.80727
8660,136.82028
8661,136.8301
8662,136.8367
8663,136.83807
8664,136.83472
8665,136.82677
8666,136.81667
8667,136.80228
8668,136.78601
8669,136.76622
8670,136.74545
8671,136.72346
8672,136.69765
8673,136.67027
8674,136.64319
8675,136.61455
8676,136.58531
8677,136.55573
8678,136.52734
8679,136.49594
8680,136.46834
8681,136.44023
8682,136.41132
8683,136.3832
8684,136.3579
8685,136.33305
8686,136.3102
8687,136.28589
8688,136.26532
8689,136.24608
8690,136.22765
8691,136.20943
8692,136.19362
8693,136.1785
8694,136.16571
8695,136.15417
8696,136.14311
8697,136.13228
8698,136.1237
8699,136.11537
8700,136.10733
8701,136.10043
8702,136.09373
8703,136.087
8704,136.08098
8705,136.07584
8706,136.07204
8707,136.07132
8708,136.07362
8709,136.07901
8710,136.08623
8711,136.09532
8712,136.10635
8713,136.11775
8714,136.13168
8715,136.1462
8716,136.1621
8717,136.17934
8718,136.19681
8719,136.21376
8720,136.23172
8721,136.25168
8722,136.27026
8723,136.28983
8724,136.30804
8725,136.32564
8726,136.34398
8727,136.3621
8728,136.37843
8729,136.39458
8730,136.41039
8731,136.42496
8732,136.43756
8733,136.45012
8734,136.46272
8735,136.4733
8736,136.48354
8737,136.49257
8738,136.50055
8739,136.50667
8740,136.50981
8741,136.51018
8742,136.50853
8743,136.50511
8744,136.50043
8745,136.49467
8746,136.48833
8747,136.48132
8748,136.47337
8749,136.46446
8750,136.45555
8751,136.44603
8752,136.43619
8753,136.42592
8754,136.4164
8755,136.40634
8756,136.39604
8757,136.38614
8758,136.37694
8759,136.36754
8760,136.35944
8761,136.35117
8762,136.34373
8763,136.3369
8764,136.33122
8765,136.32597
8766,136.32198
8767,136.31857
8768,136.31615
8769,136.3146
8770,136.31383
8771,136.3138
8772,136.31453
8773,136.31552
8774,136.31676
8775,136.31839
8776,136.32036
8777,136.3226
8778,136.3252
8779,136.32808
8780,136.3313
8781,136.33464
8782,136.33795
8783,136.3419
8784,136.34596
8785,136.34982
8786,136.35367
8787,136.35786
8788,136.36226
8789,136.36641
8790,136.37053
8791,136.37413
8792,136.37717
8793,136.38033
8794,136.38313
8795,136.38525
8796,136.3871
8797,136.38866
8798,136.38971
8799,136.39073
8800,136.39182
8801,136.39241
8802,136.39288
8803,136.39319
8804,136.39325
8805,136.39317
8806,136.3932
8807,136.39337
8808,136.39525
8809,136.40161
8810,136.41495
8811,136.44144
8812,136.48438
8813,136.55371
8814,136.64159
8815,136.75287
8816,136.89711
8817,137.05804
8818,137.23405
8819,137.44745
8820,137.67995
8821,137.90929
8822,138.14941
8823,138.42494
8824,138.68864
8825,138.94684
8826,139.22028
8827,139.47104
8828,139.73212
8829,139.9953
8830,140.23022
8831,140.46666
8832,140.7091
8833,140.93878
8834,141.13902
8835,141.34615
8836,141.52457
8837,141.71564
8838,141.8725
8839,142.02496
8840,142.15784
8841,142.27979
8842,142.38792
8843,142.49066
8844,142.58017
8845,142.65472
8846,142.72588
8847,142.78091
8848,142.82935
8849,142.86765
8850,142.90234
8851,142.92932
8852,142.95154
8853,142.97069
8854,142.98514
8855,142.99762
8856,143.00829
8857,143.01836
8858,143.02872
8859,143.03957
8860,143.05423
8861,143.06865
8862,143.0862
8863,143.10764
8864,143.13118
8865,143.15709
8866,143.18597
8867,143.21602
8868,143.25206
8869,143.28883
8870,143.32974
8871,143.36938
8872,143.4124
8873,143.45694
8874,143.5039
8875,143.54884
8876,143.59404
8877,143.63493
8878,143.68018
8879,143.72298
8880,143.76778
8881,143.80798
8882,143.85217
8883,143.89091
8884,143.9326
8885,143.97176
8886,144.00916
8887,144.0488
8888,144.0817
8889,144.11774
8890,144.15247
8891,144.18304
8892,144.21538
8893,144.24446
8894,144.275
8895,144.30206
8896,144.32803
8897,144.35503
8898,144.37808
8899,144.40227
8900,144.42477
8901,144.44504
8902,144.46605
8903,144.48466
8904,144.50331
8905,144.5198
8906,144.53639
8907,144.55186
8908,144.56586
8909,144.5791
8910,144.59207
8911,144.60329
8912,144.61487
8913,144.62553
8914,144.63467
8915,144.644
8916,144.65303
8917,144.66045
8918,144.66785
8919,144.6746
8920,144.68079
8921,144.68695
8922,144.69254
8923,144.69838
8924,144.7036
8925,144.70844
8926,144.71323
8927,144.71796
8928,144.72267
8929,144.72702
8930,144.73137
8931,144.73555
8932,144.73955
8933,144.7437
8934,144.74797
8935,144.75197
8936,144.75671
8937,144.76099
8938,144.77036
8939,144.7752
8940,144.77986
8941,144.78523
8942,144.79024
8943,144.79565
8944,144.80093
8945,144.80566
8946,144.81068
8947,144.81563
8948,144.82092
8949,144.82599
8950,144.83109
8951,144.83629
8952,144.84117
8953,144.84534
8954,144.8493
8955,144.85313
8956,144.85733
8957,144.8609
8958,144.86438
8959,144.86765
8960,144.8709
8961,144.87369
8962,144.87648
8963,144.8794
8964,144.88205
8965,144.88461
8966,144.88728
8967,144.88953
8968,144.89185
8969,144.894
8970,144.896
8971,144.89818
8972,144.90057
8973,144.90292
8974,144.90529
8975,144.90758
8976,144.90968
8977,144.91171
8978,144.91348
8979,144.91495
8980,144.91629
8981,144.91737
8982,144.9187
8983,144.92001
8984,144.9212
8985,144.92223
8986,144.92311
8987,144.92392
8988,144.92432
8989,144.92456
8990,144.9248
8991,144.92511
8992,144.92542
8993,144.92567
8994,144.92595
8995,144.92622
8996,144.92656
8997,144.92696
8998,144.92717
8999,144.92726
9000,144.92743
9001,144.9275
9002,144.9276
9003,144.92764
9004,144.92769
9005,144.92778
9006,144.9281
9007,144.9287
9008,144.92912
9009,144.92953
9010,144.93002
9011,144.93074
9012,144.93169
9013,144.93282
9014,144.93407
9015,144.9354
9016,144.93648
9017,144.93753
9018,144.93852
9019,144.93959
9020,144.9404
9021,144.94121
9022,144.94202
9023,144.94292
9024,144.94379
9025,144.94472
9026,144.94585
9027,144.94708
9028,144.94824
9029,144.94955
9030,144.95082
9031,144.95197
9032,144.9534
9033,144.95486
9034,144.95624
9035,144.95735
9036,144.95828
9037,144.959
9038,144.9595
9039,144.95999
9040,144.96017
9041,144.96045
9042,144.96085
9043,144.96138
9044,144.96193
9045,144.96246
9046,144.96295
9047,144.96338
9048,144.96371
9049,144.96378
9050,144.96365
9051,144.96336
9052,144.96252
9053,144.96153
9054,144.96046
9055,144.95938
9056,144.95842
9057,144.95734
9058,144.9561
9059,144.95479
9060,144.95361
9061,144.95267
9062,144.95187
9063,144.95102
9064,144.95023
9065,144.94951
9066,144.94896
9067,144.94846
9068,144.94798
9069,144.94754
9070,144.9472
9071,144.94691
9072,144.94702
9073,144.94719
9074,144.94727
9075,144.94731
9076,144.9473
9077,144.94724
9078,144.94714
9079,144.94713
9080,144.94702
9081,144.94695
9082,144.94681
9083,144.94675
9084,144.94672
9085,144.94687
9086,144.94681
9087,144.94676
9088,144.94681
9089,144.94716
9090,144.9476
9091,144.94774
9092,144.94826
9093,144.94878
9094,144.9494
9095,144.95004
9096,144.95082
9097,144.9518
9098,144.9528
9099,144.95381
9100,144.95479
9101,144.95557
9102,144.95679
9103,144.95808
9104,144.95949
9105,144.9608
9106,144.96175
9107,144.96237
9108,144.96329
9109,144.96443
9110,144.96559
9111,144.96635
9112,144.96701
9113,144.9677
9114,144.96825
9115,144.96869
9116,144.96889
9117,144.96953
9118,144.9699
9119,144.97029
9120,144.97075
9121,144.97115
9122,144.9711
9123,144.97104
9124,144.97112
9125,144.97119
9126,144.97125
9127,144.97134
9128,144.97142
9129,144.97151
9130,144.97177
9131,144.97232
9132,144.97258
9133,144.9728
9134,144.97289
9135,144.97287
9136,144.97292
9137,144.97292
9138,144.97282
9139,144.97273
9140,144.97275
9141,144.97273
9142,144.97256
9143,144.97185
9144,144.97069
9145,144.96942
9146,144.96817
9147,144.96689
9148,144.96559
9149,144.96431
9150,144.963
9151,144.96153
9152,144.96007
9153,144.9589
9154,144.95793
9155,144.9568
9156,144.95538
9157,144.9541
9158,144.95282
9159,144.95161
9160,144.9503
9161,144.94945
9162,144.94862
9163,144.94785
9164,144.947
9165,144.94618
9166,144.94551
9167,144.94516
9168,144.945
9169,144.94485
9170,144.94466
9171,144.94481
9172,144.94514
9173,144.9454
9174,144.94562
9175,144.94568
9176,144.94572
9177,144.94572
9178,144.94582
9179,144.94612
9180,144.94662
9181,144.94695
9182,144.94757
9183,144.94864
9184,144.94954
9185,144.95073
9186,144.952
9187,144.95312
9188,144.9541
9189,144.95453
9190,144.95517
9191,144.95587
9192,144.95622
9193,144.95654
9194,144.95688
9195,144.95718
9196,144.95753
9197,144.95787
9198,144.95822
9199,144.95853
9200,144.9589
9201,144.95915
9202,144.95915
9203,144.95918
9204,144.95934
9205,144.95973
9206,144.9601
9207,144.96043
9208,144.96066
9209,144.96133
9210,144.96191
9211,144.9626
9212,144.9634
9213,144.9641
9214,144.9644
9215,144.96446
9216,144.96448
9217,144.96466
9218,144.96486
9219,144.96506
9220,144.96494
9221,144.96458
9222,144.96431
9223,144.96408
9224,144.96428
9225,144.96468
9226,144.96486
9227,144.96506
9228,144.96526
9229,144.96545
9230,144.96564
9231,144.9658
9232,144.96593
9233,144.96599
9234,144.96608
9235,144.96619
9236,144.96619
9237,144.96614
9238,144.96584
9239,144.9653
9240,144.96526
9241,144.96544
9242,144.96564
9243,144.96579
9244,144.9658
9245,144.9658
9246,144.96599
9247,144.96642
9248,144.96696
9249,144.96774
9250,144.96867
9251,144.96904
9252,144.96939
9253,144.96999
9254,144.97072
9255,144.97154
9256,144.97266
9257,144.97403
9258,144.97536
9259,144.97675
9260,144.97801
9261,144.97911
9262,144.97975
9263,144.97993
9264,144.98001
9265,144.97998
9266,144.97992
9267,144.97949
9268,144.97914
9269,144.97896
9270,144.9786
9271,144.97824
9272,144.97766
9273,144.97704
9274,144.97624
9275,144.97528
9276,144.9741
9277,144.9726
9278,144.97064
9279,144.96884
9280,144.96715
9281,144.9656
9282,144.9641
9283,144.96207
9284,144.96013
9285,144.95857
9286,144.95723
9287,144.95595
9288,144.95467
9289,144.95305
9290,144.95161
9291,144.95003
9292,144.94856
9293,144.94699
9294,144.94547
9295,144.94423
9296,144.94296
9297,144.94176
9298,144.94057
9299,144.9394
9300,144.93878
9301,144.93817
9302,144.93832
9303,144.9409
9304,144.94923
9305,144.96733
9306,144.99765
9307,145.05167
9308,145.12447
9309,145.22382
9310,145.35672
9311,145.50293
9312,145.68034
9313,145.8866
9314,146.1159
9315,146.35352
9316,146.6336
9317,146.8854
9318,147.1834
9319,147.48468
9320,147.77905
9321,148.05531
9322,148.3459
9323,148.63998
9324,148.90768
9325,149.17961
9326,149.44131
9327,149.7071
9328,149.93228
9329,150.17168
9330,150.37639
9331,150.58145
9332,150.77287
9333,150.95416
9334,151.10687
9335,151.25914
9336,151.39375
9337,151.51028
9338,151.62039
9339,151.71306
9340,151.79803
9341,151.8669
9342,151.92955
9343,151.97977
9344,152.02013
9345,152.05742
9346,152.0861
9347,152.10776
9348,152.12723
9349,152.14137
9350,152.15466
9351,152.16472
9352,152.1752
9353,152.18393
9354,152.1939
9355,152.20413
9356,152.21661
9357,152.22992
9358,152.24852
9359,152.26834
9360,152.28987
9361,152.317
9362,152.34515
9363,152.37921
9364,152.41386
9365,152.45436
