realx,realy
5985,-1.6886953
5986,-1.6898576
5987,-1.6915793
5988,-1.6930912
5989,-1.6930771
5990,-1.693648
5991,-1.694903
5992,-1.6948688
5993,-1.693618
5994,-1.69465
5995,-1.6950762
5996,-1.6940356
5997,-1.6889524
5998,-1.6852212
5999,-1.6802061
6000,-1.6762089
6001,-1.6730615
6002,-1.6709898
6003,-1.6682231
6004,-1.666438
6005,-1.6630388
6006,-1.6596792
6007,-1.6550148
6008,-1.6501391
6009,-1.6458164
6010,-1.6431209
6011,-1.6410004
6012,-1.6404685
6013,-1.6372175
6014,-1.6357481
6015,-1.6333821
6016,-1.6335105
6017,-1.6344535
6018,-1.6373254
6019,-1.6369898
6020,-1.6350716
6021,-1.630096
6022,-1.6280763
6023,-1.6301757
6024,-1.635149
6025,-1.6429578
6026,-1.6511436
6027,-1.6562939
6028,-1.6595155
6029,-1.662069
6030,-1.6635914
6031,-1.6658156
6032,-1.6693591
6033,-1.6726788
6034,-1.6769111
6035,-1.6785631
6036,-1.6789408
6037,-1.6786869
6038,-1.6794897
6039,-1.6813704
6040,-1.6825635
6041,-1.6804581
6042,-1.6658301
6043,-1.6298027
6044,-1.5634468
6045,-1.4472146
6046,-1.2821939
6047,-1.054856
6048,-0.7873862
6049,-0.45181304
6050,-0.10707996
6051,0.31624368
6052,0.70704746
6053,1.1353467
6054,1.5350745
6055,1.9721142
6056,2.4041882
6057,2.8209202
6058,3.25031
6059,3.6500072
6060,4.0720034
6061,4.455099
6062,4.852774
6063,5.234032
6064,5.5706496
6065,5.917571
6066,6.242545
6067,6.5262885
6068,6.82346
6069,7.093884
6070,7.328912
6071,7.519994
6072,7.6909
6073,7.822509
6074,7.922701
6075,8.014729
6076,8.103895
6077,8.19011
6078,8.2775955
6079,8.350927
6080,8.427016
6081,8.484181
6082,8.525956
6083,8.5387335
6084,8.532303
6085,8.490917
6086,8.437687
6087,8.370072
6088,8.294783
6089,8.2117405
6090,8.13592
6091,8.072722
6092,8.018392
6093,7.97358
6094,7.9426465
6095,7.912436
6096,7.8918324
6097,7.8743567
6098,7.858008
6099,7.8414197
6100,7.825872
6101,7.809565
6102,7.794822
6103,7.7819304
6104,7.7717347
6105,7.7629695
6106,7.7571607
6107,7.752073
6108,7.7470016
6109,7.744074
6110,7.74104
6111,7.741689
6112,7.740386
6113,7.7383013
6114,7.734332
6115,7.7309732
6116,7.7269855
6117,7.723861
6118,7.7192693
6119,7.7146835
6120,7.7094455
6121,7.708555
6122,7.7059236
6123,7.7045956
6124,7.701714
6125,7.6947193
6126,7.683009
6127,7.6724615
6128,7.6601553
6129,7.6494675
6130,7.63878
6131,7.6278396
6132,7.6166945
6133,7.608035
6134,7.599754
6135,7.5932655
6136,7.5887833
6137,7.589611
6138,7.5922914
6139,7.595574
6140,7.597924
6141,7.5986123
6142,7.5991836
6143,7.599924
6144,7.6018643
6145,7.6019945
6146,7.6024547
6147,7.602503
6148,7.6024914
6149,7.6023355
6150,7.6027474
6151,7.6020246
6152,7.6003137
6153,7.598906
6154,7.5965343
6155,7.593829
6156,7.588633
6157,7.5810776
6158,7.57439
6159,7.568147
6160,7.5626726
6161,7.5572133
6162,7.5566473
6163,7.5597615
6164,7.564418
6165,7.572273
6166,7.57932
6167,7.5871043
6168,7.595619
6169,7.601181
6170,7.6046968
6171,7.6048427
6172,7.606076
6173,7.609173
6174,7.614569
6175,7.6201963
6176,7.628654
6177,7.637083
6178,7.644028
6179,7.648645
6180,7.6535397
6181,7.6569266
6182,7.660569
6183,7.663902
6184,7.6663327
6185,7.6686044
6186,7.6706176
6187,7.6728706
6188,7.6757455
6189,7.6788416
6190,7.680304
6191,7.6812835
6192,7.6825633
6193,7.6812496
6194,7.6820083
6195,7.6815534
6196,7.6805825
6197,7.677915
6198,7.6769757
6199,7.6750255
6200,7.6728206
6201,7.6692796
6202,7.66718
6203,7.663947
6204,7.662397
6205,7.6605663
6206,7.657745
6207,7.654385
6208,7.652661
6209,7.653154
6210,7.6564226
6211,7.660058
6212,7.6648026
6213,7.6695685
6214,7.675262
6215,7.6794343
6216,7.683986
6217,7.689109
6218,7.6926646
6219,7.6971188
6220,7.70065
6221,7.7004337
6222,7.696092
6223,7.6889944
6224,7.6816473
6225,7.674668
6226,7.6694345
6227,7.6661997
6228,7.6644616
6229,7.664587
6230,7.6660795
6231,7.668138
6232,7.669497
6233,7.669054
6234,7.667024
6235,7.664629
6236,7.662268
6237,7.660404
6238,7.6588902
6239,7.6587644
6240,7.6594095
6241,7.6585374
6242,7.656338
6243,7.6544995
6244,7.6525955
6245,7.654305
6246,7.6560235
6247,7.65942
6248,7.6648107
6249,7.6714535
6250,7.6759763
6251,7.6751533
6252,7.671902
6253,7.6645203
6254,7.654579
6255,7.642188
6256,7.6328926
6257,7.6236997
6258,7.618399
6259,7.6150026
6260,7.6128945
6261,7.6094193
6262,7.6067543
6263,7.602962
6264,7.6007643
6265,7.5976586
6266,7.5952106
6267,7.5912647
6268,7.5886354
6269,7.588413
6270,7.5892315
6271,7.588863
6272,7.586868
6273,7.583345
6274,7.581644
6275,7.582049
6276,7.5843353
6277,7.5878377
6278,7.592456
6279,7.598999
6280,7.6065974
6281,7.613518
6282,7.6191673
6283,7.623425
6284,7.6246634
6285,7.6250577
6286,7.624605
6287,7.624762
6288,7.6232867
6289,7.6208363
6290,7.61477
6291,7.608829
6292,7.6036105
6293,7.6014037
6294,7.6003385
6295,7.6017766
6296,7.6014957
6297,7.5993576
6298,7.5908165
6299,7.580999
6300,7.568202
6301,7.5574145
6302,7.547807
6303,7.5431294
6304,7.538653
6305,7.538505
6306,7.5378804
6307,7.539214
6308,7.5399876
6309,7.5410194
6310,7.539495
6311,7.539843
6312,7.540054
6313,7.541058
6314,7.540428
6315,7.5423326
6316,7.543963
6317,7.5472903
6318,7.5502543
6319,7.5553837
6320,7.561015
6321,7.5675454
6322,7.575441
6323,7.58375
6324,7.5909514
6325,7.5967846
6326,7.5998535
6327,7.601682
6328,7.603879
6329,7.6075606
6330,7.6123643
6331,7.616682
6332,7.6240745
6333,7.632135
6334,7.639288
6335,7.64745
6336,7.6555
6337,7.6605444
6338,7.6638184
6339,7.6675634
6340,7.671232
6341,7.6742215
6342,7.675529
6343,7.674698
6344,7.671527
6345,7.66778
6346,7.662452
6347,7.655915
6348,7.6498384
6349,7.646031
6350,7.642921
6351,7.64179
6352,7.64178
6353,7.642207
6354,7.6410465
6355,7.639669
6356,7.6373696
6357,7.6325073
6358,7.627278
6359,7.6223254
6360,7.6168165
6361,7.6118617
6362,7.607117
6363,7.6034517
6364,7.6004295
6365,7.5996046
6366,7.60118
6367,7.6040587
6368,7.6079555
6369,7.6097755
6370,7.6121526
6371,7.6121783
6372,7.613207
6373,7.612319
6374,7.610805
6375,7.608912
6376,7.608581
6377,7.6079135
6378,7.608521
6379,7.6097097
6380,7.6110253
6381,7.607062
6382,7.602572
6383,7.59677
6384,7.589081
6385,7.5807943
6386,7.5732884
6387,7.565949
6388,7.5609655
6389,7.5591273
6390,7.561003
6391,7.564729
6392,7.567572
6393,7.568356
6394,7.5686245
6395,7.56769
6396,7.5664854
6397,7.564274
6398,7.5608945
6399,7.5571747
6400,7.552357
6401,7.545955
6402,7.5404925
6403,7.538062
6404,7.5371084
6405,7.5391583
6406,7.54295
6407,7.547463
6408,7.5501137
6409,7.5531917
6410,7.5544243
6411,7.5547543
6412,7.554236
6413,7.5560045
6414,7.55682
6415,7.5594454
6416,7.5622234
6417,7.5662847
6418,7.570232
6419,7.575721
6420,7.5803423
6421,7.585501
6422,7.590935
6423,7.596371
6424,7.5991626
6425,7.6014695
6426,7.6023264
6427,7.604446
6428,7.606493
6429,7.6089163
6430,7.6127815
6431,7.616664
6432,7.6208687
6433,7.6253543
6434,7.62967
6435,7.633244
6436,7.637264
6437,7.639928
6438,7.6413155
6439,7.6423206
6440,7.6431675
6441,7.64372
6442,7.6453547
6443,7.6481957
6444,7.653489
6445,7.66019
6446,7.6675715
6447,7.67305
6448,7.6749916
6449,7.672971
6450,7.6667285
6451,7.65805
6452,7.6474667
6453,7.637692
6454,7.6299267
6455,7.624229
6456,7.6211762
6457,7.6209292
6458,7.6228614
6459,7.6258593
6460,7.6297874
6461,7.634615
6462,7.637679
6463,7.6421604
6464,7.6448326
6465,7.6458073
6466,7.645507
6467,7.6438866
6468,7.6415825
6469,7.6379766
6470,7.635734
6471,7.633954
6472,7.6328874
6473,7.6295958
6474,7.6279535
6475,7.626116
6476,7.6250343
6477,7.625224
6478,7.6360865
6479,7.6506305
6480,7.6796303
6481,7.7212477
6482,7.7822556
6483,7.877367
6484,8.024617
6485,8.212194
6486,8.474608
6487,8.779356
6488,9.133781
6489,9.477615
6490,9.856758
6491,10.235959
6492,10.609501
6493,10.9514
6494,11.316541
6495,11.67943
6496,12.046377
6497,12.382701
6498,12.736434
6499,13.085494
6500,13.417121
6501,13.748681
6502,14.058167
6503,14.365503
6504,14.661641
6505,14.926928
6506,15.202744
6507,15.470688
6508,15.695412
6509,15.905445
6510,16.072306
6511,16.193577
6512,16.261541
6513,16.297026
6514,16.29797
6515,16.276537
6516,16.240238
6517,16.195297
6518,16.143785
6519,16.096485
6520,16.048054
6521,16.008638
6522,15.973716
6523,15.954599
6524,15.941549
6525,15.941156
6526,15.940287
6527,15.948929
6528,15.954475
6529,15.96146
6530,15.95929
6531,15.9651165
6532,15.9648075
6533,15.9734335
6534,15.980173
6535,15.9917145
6536,16.001104
6537,16.01868
6538,16.033007
6539,16.052107
6540,16.069817
6541,16.085827
6542,16.101074
6543,16.116018
6544,16.130419
6545,16.142992
6546,16.155813
6547,16.168997
6548,16.179539
6549,16.191868
6550,16.204996
6551,16.217804
6552,16.235138
6553,16.251059
6554,16.266861
6555,16.281513
6556,16.29774
6557,16.310003
6558,16.319176
6559,16.324814
6560,16.329277
6561,16.32979
6562,16.32693
6563,16.327858
6564,16.327993
6565,16.327702
6566,16.326189
6567,16.324028
6568,16.322567
6569,16.325909
6570,16.333302
6571,16.34448
6572,16.355736
6573,16.36658
6574,16.373547
6575,16.379847
6576,16.381725
6577,16.378033
6578,16.370195
6579,16.362188
6580,16.351444
6581,16.341448
6582,16.331081
6583,16.317907
6584,16.303402
6585,16.293005
6586,16.28497
6587,16.27584
6588,16.27015
6589,16.264359
6590,16.260483
6591,16.254076
6592,16.246881
6593,16.23255
6594,16.220568
6595,16.20915
6596,16.19861
6597,16.184109
6598,16.170475
6599,16.155893
6600,16.146164
6601,16.135096
6602,16.131151
6603,16.125751
6604,16.123642
6605,16.119295
6606,16.118807
6607,16.112165
6608,16.105804
6609,16.096771
6610,16.090252
6611,16.083355
6612,16.082184
6613,16.085009
6614,16.090418
6615,16.094736
6616,16.101372
6617,16.105247
6618,16.108839
6619,16.109503
6620,16.104824
6621,16.100101
6622,16.09189
6623,16.085312
6624,16.079405
6625,16.077816
6626,16.077684
6627,16.079752
6628,16.081911
6629,16.087294
6630,16.09627
6631,16.108181
6632,16.120342
6633,16.134253
6634,16.14908
6635,16.164211
6636,16.177187
6637,16.191715
6638,16.206486
6639,16.220991
6640,16.235523
6641,16.242697
6642,16.242908
6643,16.241343
6644,16.240946
6645,16.240643
6646,16.240707
6647,16.240078
6648,16.241331
6649,16.24161
6650,16.241722
6651,16.240307
6652,16.237526
6653,16.23522
6654,16.237144
6655,16.241941
6656,16.246195
6657,16.24841
6658,16.250374
6659,16.249983
6660,16.249922
6661,16.251236
6662,16.255552
6663,16.261078
6664,16.267904
6665,16.274025
6666,16.283054
6667,16.289553
6668,16.295359
6669,16.297281
6670,16.296898
6671,16.296314
6672,16.294828
6673,16.292545
6674,16.291597
6675,16.28969
6676,16.28711
6677,16.281843
6678,16.276237
6679,16.271936
6680,16.269001
6681,16.2683
6682,16.268673
6683,16.268353
6684,16.265177
6685,16.261923
6686,16.258415
6687,16.254097
6688,16.24838
6689,16.245382
6690,16.240854
6691,16.237577
6692,16.233662
6693,16.231976
6694,16.230425
6695,16.230217
6696,16.230377
6697,16.23364
6698,16.236458
6699,16.243292
6700,16.250448
6701,16.260834
6702,16.264774
6703,16.270416
6704,16.274038
6705,16.283472
6706,16.29073
6707,16.305113
6708,16.318262
6709,16.33563
6710,16.347569
6711,16.361563
6712,16.369621
6713,16.375853
6714,16.374546
6715,16.378237
6716,16.378242
6717,16.377844
6718,16.377344
6719,16.37863
6720,16.377789
6721,16.378614
6722,16.377861
6723,16.3778
6724,16.37357
6725,16.37233
6726,16.366823
6727,16.35839
6728,16.35021
6729,16.343393
6730,16.334726
6731,16.326841
6732,16.315426
6733,16.302282
6734,16.290497
6735,16.279871
6736,16.268154
6737,16.25358
6738,16.237587
6739,16.21976
6740,16.203447
6741,16.191422
6742,16.18312
6743,16.176699
6744,16.170805
6745,16.165462
6746,16.162302
6747,16.161152
6748,16.159729
6749,16.161276
6750,16.167515
6751,16.17557
6752,16.186554
6753,16.196629
6754,16.20549
6755,16.21508
6756,16.220022
6757,16.221577
6758,16.220003
6759,16.218021
6760,16.211699
6761,16.207434
6762,16.201393
6763,16.19626
6764,16.191538
6765,16.187773
6766,16.184141
6767,16.181965
6768,16.178762
6769,16.175268
6770,16.169945
6771,16.168144
6772,16.166212
6773,16.168919
6774,16.171703
6775,16.177233
6776,16.180233
6777,16.181604
6778,16.180698
6779,16.181427
6780,16.178339
6781,16.176266
6782,16.167862
6783,16.16019
6784,16.15047
6785,16.145224
6786,16.138363
6787,16.133505
6788,16.129261
6789,16.126474
6790,16.1239
6791,16.12151
6792,16.120104
6793,16.120394
6794,16.120052
6795,16.11553
6796,16.115261
6797,16.114233
6798,16.11513
6799,16.11534
6800,16.116308
6801,16.114107
6802,16.114763
6803,16.1132
6804,16.111708
6805,16.106148
6806,16.104733
6807,16.100576
6808,16.098742
6809,16.096447
6810,16.100863
6811,16.103243
6812,16.11056
6813,16.115992
6814,16.122358
6815,16.124838
6816,16.131231
6817,16.136175
6818,16.142643
6819,16.1448
6820,16.148975
6821,16.147627
6822,16.146984
6823,16.143713
6824,16.142956
6825,16.13965
6826,16.14097
6827,16.142029
6828,16.148966
6829,16.152365
6830,16.160646
6831,16.16714
6832,16.177088
6833,16.180395
6834,16.181507
6835,16.178986
6836,16.175884
6837,16.1721
6838,16.167585
6839,16.163784
6840,16.160007
6841,16.154629
6842,16.153336
6843,16.150787
6844,16.151995
6845,16.154362
6846,16.156298
6847,16.158066
6848,16.157267
6849,16.155962
6850,16.155394
6851,16.151188
6852,16.149044
6853,16.14711
6854,16.148935
6855,16.152353
6856,16.156792
6857,16.160917
6858,16.16513
6859,16.171093
6860,16.178442
6861,16.185099
6862,16.188906
6863,16.191023
6864,16.19233
6865,16.194843
6866,16.198557
6867,16.201027
6868,16.206114
6869,16.21256
6870,16.214989
6871,16.2183
6872,16.222456
6873,16.225782
6874,16.230518
6875,16.235378
6876,16.239634
6877,16.242453
6878,16.245626
6879,16.247858
6880,16.249605
6881,16.249912
6882,16.249643
6883,16.248043
6884,16.247631
6885,16.24736
6886,16.250685
6887,16.254711
6888,16.261475
6889,16.269108
6890,16.27424
6891,16.27833
6892,16.283817
6893,16.286566
6894,16.283285
6895,16.278261
6896,16.26964
6897,16.26216
6898,16.251291
6899,16.237452
6900,16.22089
6901,16.20496
6902,16.188593
6903,16.17709
6904,16.167555
6905,16.164236
6906,16.16294
6907,16.163675
6908,16.164865
6909,16.165356
6910,16.166128
6911,16.168633
6912,16.17192
6913,16.185818
6914,16.225964
6915,16.301935
6916,16.41784
6917,16.596518
6918,16.821768
6919,17.122105
6920,17.473236
6921,17.827852
6922,18.23091
6923,18.650335
6924,19.037193
6925,19.475143
6926,19.892715
6927,20.299755
6928,20.684818
6929,21.104992
6930,21.521559
6931,21.903032
6932,22.305223
6933,22.692612
6934,23.05281
6935,23.378546
6936,23.719585
6937,24.012716
6938,24.318052
6939,24.607586
6940,24.864988
6941,25.113535
6942,25.33218
6943,25.500483
6944,25.64698
6945,25.756851
6946,25.850874
6947,25.933327
6948,26.004986
6949,26.080557
6950,26.153141
6951,26.214249
6952,26.27111
6953,26.31589
6954,26.338875
6955,26.343887
6956,26.323778
6957,26.280848
6958,26.219606
6959,26.145
6960,26.063812
6961,25.99435
6962,25.928505
6963,25.87945
6964,25.835619
6965,25.804081
6966,25.782188
6967,25.765835
6968,25.751657
6969,25.739342
6970,25.726736
6971,25.713436
6972,25.69863
6973,25.682522
6974,25.667494
6975,25.65403
6976,25.642647
6977,25.632452
6978,25.625154
6979,25.618547
6980,25.614521
6981,25.612556
6982,25.610989
6983,25.60833
6984,25.606062
6985,25.603666
6986,25.601774
6987,25.598906
6988,25.595102
6989,25.591066
6990,25.587942
6991,25.584612
6992,25.582531
6993,25.57945
6994,25.579145
6995,25.577967
6996,25.579687
6997,25.580881
6998,25.58443
6999,25.586285
7000,25.589447
7001,25.590536
7002,25.59182
7003,25.590431
7004,25.587795
7005,25.582167
7006,25.576536
7007,25.573473
7008,25.57246
7009,25.571873
7010,25.571466
7011,25.57205
7012,25.572058
7013,25.570253
7014,25.566263
7015,25.561537
7016,25.5557
7017,25.54934
7018,25.543228
7019,25.537924
7020,25.534515
7021,25.531544
7022,25.530025
7023,25.529085
7024,25.528553
7025,25.527912
7026,25.528753
7027,25.528671
7028,25.527985
7029,25.527876
7030,25.526384
7031,25.52431
7032,25.522373
7033,25.52006
7034,25.516657
7035,25.512743
7036,25.510458
7037,25.509285
7038,25.509012
7039,25.508598
7040,25.507118
7041,25.505955
7042,25.504938
7043,25.505175
7044,25.506586
7045,25.510244
7046,25.513206
7047,25.51494
7048,25.517101
7049,25.519623
7050,25.52297
7051,25.527536
7052,25.532381
7053,25.53673
7054,25.54077
7055,25.54591
7056,25.549622
7057,25.552109
7058,25.55347
7059,25.555635
7060,25.55691
7061,25.561302
7062,25.563541
7063,25.566813
7064,25.567375
7065,25.568819
7066,25.568636
7067,25.568727
7068,25.567215
7069,25.565037
7070,25.56165
7071,25.559397
7072,25.557016
7073,25.555777
7074,25.555182
7075,25.555338
7076,25.555437
7077,25.552671
7078,25.548605
7079,25.543009
7080,25.537134
7081,25.530825
7082,25.525383
7083,25.519909
7084,25.51509
7085,25.511103
7086,25.508114
7087,25.504305
7088,25.501635
7089,25.499973
7090,25.498571
7091,25.498453
7092,25.499662
7093,25.501684
7094,25.501785
7095,25.50152
7096,25.498848
7097,25.497908
7098,25.49572
7099,25.491402
7100,25.48302
7101,25.476377
7102,25.467747
7103,25.46347
7104,25.461657
7105,25.465553
7106,25.470228
7107,25.476973
7108,25.481266
7109,25.48775
7110,25.489292
7111,25.491056
7112,25.487373
7113,25.485918
7114,25.480736
7115,25.477655
7116,25.471666
7117,25.468105
7118,25.462784
7119,25.459906
7120,25.456743
7121,25.455795
7122,25.454641
7123,25.456438
7124,25.455004
7125,25.455236
7126,25.453735
7127,25.455324
7128,25.455246
7129,25.457047
7130,25.456385
7131,25.457453
7132,25.458822
7133,25.46071
7134,25.462374
7135,25.464283
7136,25.46529
7137,25.467999
7138,25.46808
7139,25.468906
7140,25.470232
7141,25.47048
7142,25.469105
7143,25.468927
7144,25.469511
7145,25.471422
7146,25.473373
7147,25.476675
7148,25.480463
7149,25.482748
7150,25.484505
7151,25.487144
7152,25.489513
7153,25.490656
7154,25.49243
7155,25.494123
7156,25.496265
7157,25.498434
7158,25.502316
7159,25.508642
7160,25.515028
7161,25.522808
7162,25.528477
7163,25.532959
7164,25.536312
7165,25.538578
7166,25.539728
7167,25.541508
7168,25.542664
7169,25.544386
7170,25.546938
7171,25.55364
7172,25.55832
7173,25.564178
7174,25.567612
7175,25.571991
7176,25.574532
7177,25.578722
7178,25.582262
7179,25.586323
7180,25.58611
7181,25.587706
7182,25.586452
7183,25.58369
7184,25.581163
7185,25.582409
7186,25.58192
7187,25.583408
7188,25.5845
7189,25.586466
7190,25.58604
7191,25.583267
7192,25.579498
7193,25.576523
7194,25.572796
7195,25.57203
7196,25.571625
7197,25.574389
7198,25.577265
7199,25.580515
7200,25.584127
7201,25.5878
7202,25.591036
7203,25.59353
7204,25.596212
7205,25.598196
7206,25.598677
7207,25.600079
7208,25.604496
7209,25.60649
7210,25.60952
7211,25.613443
7212,25.618551
7213,25.621393
7214,25.62455
7215,25.624752
7216,25.623594
7217,25.620932
7218,25.618519
7219,25.613674
7220,25.609901
7221,25.60773
7222,25.610147
7223,25.610937
7224,25.613329
7225,25.612915
7226,25.611841
7227,25.610811
7228,25.611422
7229,25.612068
7230,25.613962
7231,25.614054
7232,25.614464
7233,25.614435
7234,25.614143
7235,25.612926
7236,25.608826
7237,25.60252
7238,25.594461
7239,25.587658
7240,25.579477
7241,25.571907
7242,25.564142
7243,25.55747
7244,25.551594
7245,25.54714
7246,25.542727
7247,25.53903
7248,25.535873
7249,25.53386
7250,25.53346
7251,25.534775
7252,25.536156
7253,25.535551
7254,25.534418
7255,25.532051
7256,25.529186
7257,25.525604
7258,25.521345
7259,25.516525
7260,25.513454
7261,25.50967
7262,25.50613
7263,25.502136
7264,25.497967
7265,25.495369
7266,25.494276
7267,25.494352
7268,25.496807
7269,25.501076
7270,25.50715
7271,25.514032
7272,25.519775
7273,25.523327
7274,25.524471
7275,25.52459
7276,25.525974
7277,25.5315
7278,25.538641
7279,25.545668
7280,25.550526
7281,25.55239
7282,25.550724
7283,25.546255
7284,25.539577
7285,25.534163
7286,25.529535
7287,25.52847
7288,25.528704
7289,25.530067
7290,25.531101
7291,25.530924
7292,25.530146
7293,25.527721
7294,25.524511
7295,25.521765
7296,25.518179
7297,25.514633
7298,25.511696
7299,25.508839
7300,25.506039
7301,25.502003
7302,25.499706
7303,25.498838
7304,25.496708
7305,25.494364
7306,25.493855
7307,25.494053
7308,25.494621
7309,25.497438
7310,25.501625
7311,25.508354
7312,25.516378
7313,25.527739
7314,25.539186
7315,25.551075
7316,25.562637
7317,25.573755
7318,25.580652
7319,25.585337
7320,25.587551
7321,25.58757
7322,25.585083
7323,25.5826
7324,25.578896
7325,25.57306
7326,25.568144
7327,25.564104
7328,25.561039
7329,25.558567
7330,25.55798
7331,25.559319
7332,25.560097
7333,25.557867
7334,25.553593
7335,25.549738
7336,25.54815
7337,25.54859
7338,25.549183
7339,25.549438
7340,25.547785
7341,25.547266
7342,25.546524
7343,25.545435
7344,25.544952
7345,25.544798
7346,25.546244
7347,25.5491
7348,25.553171
7349,25.560398
7350,25.576498
7351,25.610014
7352,25.67377
7353,25.786146
7354,25.943527
7355,26.175875
7356,26.472282
7357,26.794947
7358,27.17753
7359,27.581797
7360,27.957527
7361,28.345812
7362,28.735165
7363,29.121288
7364,29.466291
7365,29.840673
7366,30.217577
7367,30.589893
7368,30.93181
7369,31.292423
7370,31.645107
7371,31.956223
7372,32.278072
7373,32.586643
7374,32.853313
7375,33.129322
7376,33.38905
7377,33.616756
7378,33.81741
7379,33.97158
7380,34.072704
7381,34.138508
7382,34.168
7383,34.172874
7384,34.160492
7385,34.13654
7386,34.103207
7387,34.06251
7388,34.022926
7389,33.983406
7390,33.95086
7391,33.916397
7392,33.889805
7393,33.868748
7394,33.85999
7395,33.86166
7396,33.874664
7397,33.889194
7398,33.90965
7399,33.925663
7400,33.942097
7401,33.954613
7402,33.96785
7403,33.97794
7404,33.987057
7405,33.99505
7406,34.007072
7407,34.01363
7408,34.02151
7409,34.024624
7410,34.025597
7411,34.01654
7412,34.007046
7413,33.989643
7414,33.970383
7415,33.9503
7416,33.939346
7417,33.929897
7418,33.929935
7419,33.936516
7420,33.95182
7421,33.969883
7422,33.994858
7423,34.0196
7424,34.041645
7425,34.059624
7426,34.077934
7427,34.093575
7428,34.102684
7429,34.107582
7430,34.11141
7431,34.116676
7432,34.125393
7433,34.13634
7434,34.14737
7435,34.1582
7436,34.165974
7437,34.171158
7438,34.176388
7439,34.178215
7440,34.17609
7441,34.167576
7442,34.159855
7443,34.15598
7444,34.151432
7445,34.14893
7446,34.147038
7447,34.147358
7448,34.147335
7449,34.14751
7450,34.14654
7451,34.145523
7452,34.144222
7453,34.142754
7454,34.14397
7455,34.146355
7456,34.147083
7457,34.148235
7458,34.150066
7459,34.150288
7460,34.149178
7461,34.148106
7462,34.149002
7463,34.14994
7464,34.150425
7465,34.148216
7466,34.147575
7467,34.146774
7468,34.144707
7469,34.142944
7470,34.144245
7471,34.14442
7472,34.147507
7473,34.151222
7474,34.158142
7475,34.164455
7476,34.173187
7477,34.18018
7478,34.18961
7479,34.19657
7480,34.201427
7481,34.204884
7482,34.21022
7483,34.211636
7484,34.209133
7485,34.204674
7486,34.197704
7487,34.191788
7488,34.185764
7489,34.18094
7490,34.177876
7491,34.17626
7492,34.175842
7493,34.175335
7494,34.17485
7495,34.175365
7496,34.17486
7497,34.174385
7498,34.172245
7499,34.168335
7500,34.163445
7501,34.16156
7502,34.160675
7503,34.162807
7504,34.164192
7505,34.166126
7506,34.16623
7507,34.167458
7508,34.168243
7509,34.170086
7510,34.16962
7511,34.170555
7512,34.17079
7513,34.174347
7514,34.179348
7515,34.18321
7516,34.18307
7517,34.180298
7518,34.17618
7519,34.17069
7520,34.163597
7521,34.153088
7522,34.142544
7523,34.1309
7524,34.122074
7525,34.11007
7526,34.101772
7527,34.092876
7528,34.089855
7529,34.086628
7530,34.08659
7531,34.082344
7532,34.079548
7533,34.073143
7534,34.06772
7535,34.059757
7536,34.056877
7537,34.049328
7538,34.046364
7539,34.038334
7540,34.035557
7541,34.027977
7542,34.02416
7543,34.016796
7544,34.015163
7545,34.01303
7546,34.015953
7547,34.01638
7548,34.019707
7549,34.021835
7550,34.024834
7551,34.021214
7552,34.015747
7553,34.00826
7554,34.002808
7555,33.998093
7556,33.996662
7557,33.995674
7558,33.99399
7559,33.99127
7560,33.989407
7561,33.980602
7562,33.97217
7563,33.96808
7564,33.9653
7565,33.967056
7566,33.96831
7567,33.972977
7568,33.97524
7569,33.98033
7570,33.984684
7571,33.986805
7572,33.98894
7573,33.995335
7574,34.001045
7575,34.01054
7576,34.018684
7577,34.02803
7578,34.03584
7579,34.047203
7580,34.054802
7581,34.06251
7582,34.067707
7583,34.0728
7584,34.07707
7585,34.081566
7586,34.085842
7587,34.091698
7588,34.094624
7589,34.097874
7590,34.100933
7591,34.105766
7592,34.111797
7593,34.11655
7594,34.119247
7595,34.12154
7596,34.124043
7597,34.12685
7598,34.12595
7599,34.124687
7600,34.119484
7601,34.11551
7602,34.11246
7603,34.11158
7604,34.112103
7605,34.115055
7606,34.117752
7607,34.119923
7608,34.12287
7609,34.12669
7610,34.132465
7611,34.137756
7612,34.145622
7613,34.155666
7614,34.163593
7615,34.170517
7616,34.174923
7617,34.179123
7618,34.182323
7619,34.182503
7620,34.18094
7621,34.182575
7622,34.185062
7623,34.186665
7624,34.187363
7625,34.187702
7626,34.187714
7627,34.18599
7628,34.18421
7629,34.182987
7630,34.181297
7631,34.180565
7632,34.178303
7633,34.175663
7634,34.16976
7635,34.16354
7636,34.156563
7637,34.149822
7638,34.142033
7639,34.134586
7640,34.12739
7641,34.118946
7642,34.113747
7643,34.106754
7644,34.100193
7645,34.095463
7646,34.092228
7647,34.090775
7648,34.09235
7649,34.09731
7650,34.10302
7651,34.11111
7652,34.11923
7653,34.12436
7654,34.129868
7655,34.1331
7656,34.134613
7657,34.132816
7658,34.129948
7659,34.12534
7660,34.121708
7661,34.11831
7662,34.11508
7663,34.112293
7664,34.110027
7665,34.105537
7666,34.101254
7667,34.095863
7668,34.091957
7669,34.089993
7670,34.089436
7671,34.091305
7672,34.093807
7673,34.09357
7674,34.091755
7675,34.089787
7676,34.088272
7677,34.08709
7678,34.0884
7679,34.09089
7680,34.09192
7681,34.09213
7682,34.093296
7683,34.098656
7684,34.10313
7685,34.107574
7686,34.11228
7687,34.117123
7688,34.122204
7689,34.12939
