timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
710886447,21644006,32.387425,-117.076276,58.57402,16.090418,-48.68687,-0.0010998534,-0.0068369247,0,5.065271,0.17241323,0.0078605525,0.05914833,-0.022203542,-0.023427267,-0.3981666,6.696988,-7.960332,2.761653,0.011891693,13.434407,40.07393,-0.0078605525,0.2625673,0.31971058,0.14912368,0.11605137,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
710983257,21644006,32.387425,-117.076276,59.05659,16.094736,-48.67122,-0.0010998534,-0.0068369247,0,5.0218225,0.18747695,-0.003951244,0.05662951,-0.022203542,-0.023427267,-0.3981666,0.83649796,-11.23472,9.610631,0.008143455,13.434407,40.058277,0.003951244,0.27355188,0.32005635,0.15353295,0.11656125,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
711087326,21644006,32.387425,-117.076276,59.57139,16.101372,-48.65518,-0.0010998534,-0.0068369247,0,4.9901342,0.17245822,-0.03804376,0.03168766,-0.022203542,-0.023427267,-0.3981666,-1.7447909,2.659949,-12.76355,0.0040316326,13.434407,40.04224,0.03804376,0.26239383,0.31896037,0.14869575,0.115848735,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
711188802,21644006,32.387425,-117.076276,60.069977,16.105247,-48.638386,-0.0010998534,-0.0068369247,0,4.973278,0.16289276,0.0013705615,0.078945436,-0.022203542,-0.023427267,-0.3981666,-8.695362,-2.727887,0.7955565,0.0007233754,13.434407,40.025444,-0.0013705615,0.27430153,0.32001123,0.15367113,0.116541006,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
711292892,21644006,32.387425,-117.076276,60.580307,16.108839,-48.626743,-0.0010998534,-0.0068369247,0,4.992159,0.15633196,-0.019298302,0.062126245,-0.022203542,-0.023427267,-0.3981666,-4.2274175,-2.5635986,-1.4468079,-0.0031573388,13.434407,40.0138,0.019298302,0.26303038,0.31864232,0.14864556,0.115816884,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
711397633,21644006,32.387425,-117.076276,61.09298,16.109503,-48.616615,-0.0010998534,-0.0068369247,0,4.9685535,0.10786348,-0.018796662,0.061579715,-0.022203542,-0.023427267,-0.3981666,0.1463492,-8.616006,-8.69472,-0.0074805096,13.434407,40.003674,0.018796662,0.2749706,0.3196587,0.15378024,0.11649618,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
711501606,21644006,32.387425,-117.076276,61.60023,16.104824,-48.61117,-0.0010998534,-0.0068369247,0,4.952159,0.08615334,0.020589855,0.096670955,-0.022203542,-0.023427267,-0.3981666,-7.6108155,-10.476084,11.705366,-0.013039786,13.434407,39.99823,-0.020589855,0.26405883,0.31857294,0.14903565,0.11579363,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
711598440,21644006,32.387425,-117.076276,62.07202,16.100101,-48.6115,-0.0010998534,-0.0068369247,0,4.9543643,0.08701742,-0.045688163,0.024808336,-0.022203542,-0.023427267,-0.3981666,-1.2003974,-5.005813,3.9758463,-0.016792802,13.434407,39.998558,0.045688163,0.2750986,0.31890622,0.1535146,0.11629284,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
711702482,21644006,32.387425,-117.076276,62.57745,16.09189,-48.612484,-0.0010998534,-0.0068369247,0,4.9141173,0.044548348,-0.030164141,0.03482974,-0.022203542,-0.023427267,-0.3981666,-16.093813,-10.22224,5.349744,-0.017005356,13.434407,39.999542,0.030164141,0.2641728,0.31781712,0.1489432,0.11559274,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
711807215,21644006,32.387425,-117.076276,63.085182,16.085312,-48.613735,-0.0010998534,-0.0068369247,0,4.90102,0.08087765,0.0023434341,0.060394138,-0.022203542,-0.023427267,-0.3981666,1.203782,-3.1233232,1.56219,-0.016896108,13.434407,40.000793,-0.0023434341,0.27616152,0.31883577,0.1539495,0.11626586,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
711903313,21644006,32.387425,-117.076276,63.547386,16.079405,-48.611824,-0.0010998534,-0.0068369247,0,4.8925385,0.07006762,0.00075569283,0.053615708,-0.022203542,-0.023427267,-0.3981666,-1.1806978,-13.460639,-6.4023514,-0.018789921,13.434407,39.998882,-0.00075569283,0.26426658,0.3170411,0.14868963,0.11538017,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712007223,21644006,32.387425,-117.076276,64.04708,16.077816,-48.60826,-0.0010998534,-0.0068369247,0,4.8800945,0.12140368,0.020970065,0.06647703,-0.022203542,-0.023427267,-0.3981666,4.328189,-7.2599244,-3.433773,-0.016194055,13.434407,39.99532,-0.020970065,0.2762421,0.3220858,0.15348779,0.1168847,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712104058,21644006,32.387425,-117.076276,64.51025,16.077684,-48.61014,-0.0010998534,-0.0068369247,0,4.859754,0.119641714,0.010253329,0.04693332,-0.022203542,-0.023427267,-0.3981666,-15.136731,-12.2958975,-2.8924775,-0.014766255,13.434407,39.9972,-0.010253329,0.26397875,0.32011196,0.14827365,0.11594773,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712208062,21644006,32.387425,-117.076276,65.0062,16.079752,-48.615295,-0.0010998534,-0.0068369247,0,4.8538966,0.14971498,0.04358077,0.067856304,-0.022203542,-0.023427267,-0.3981666,0.53947854,3.486222,-6.2820034,-0.012200012,13.434407,40.002354,-0.04358077,0.27601275,0.3211505,0.15329793,0.11660951,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712312798,21644006,32.387425,-117.076276,65.506805,16.081911,-48.617596,-0.0010998534,-0.0068369247,0,4.8469005,0.12633677,0.030178085,0.043869432,-0.022203542,-0.023427267,-0.3981666,4.4182343,-5.2270327,-0.75158393,-0.010526309,13.434407,40.004654,-0.030178085,0.2650694,0.31990027,0.1484885,0.1158719,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712408827,21644006,32.387425,-117.076276,65.96707,16.087294,-48.62424,-0.0010998534,-0.0068369247,0,4.8634167,0.1621457,0.015764853,0.019317726,-0.022203542,-0.023427267,-0.3981666,6.7599893,-0.8889843,-4.276509,-0.010428108,13.434407,40.0113,-0.015764853,0.27620447,0.32020652,0.15311816,0.116335824,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712513625,21644006,32.387425,-117.076276,66.47369,16.09627,-48.62958,-0.0010998534,-0.0068369247,0,4.8683333,0.17220086,0.08459162,0.07872598,-0.022203542,-0.023427267,-0.3981666,-7.5225825,0.1382326,13.678397,-0.011083358,13.434407,40.01664,-0.08459162,0.26510185,0.31896123,0.1483934,0.11559804,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712617653,21644006,32.387425,-117.076276,66.97952,16.108181,-48.632877,-0.0010998534,-0.0068369247,0,4.8904624,0.17250156,0.052584898,0.0375129,-0.022203542,-0.023427267,-0.3981666,-1.736997,1.2289149,-12.01087,-0.011840748,13.434407,40.019936,-0.052584898,0.27717248,0.3199582,0.15330185,0.116237506,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712718455,21644006,32.387425,-117.076276,67.47598,16.120342,-48.63434,-0.0010998534,-0.0068369247,0,4.9436865,0.18632402,0.055174366,0.033068694,-0.022203542,-0.023427267,-0.3981666,4.113035,-1.8283899,-0.40074277,-0.013523244,13.434407,40.021397,-0.055174366,0.26613575,0.3187174,0.14856562,0.115506604,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712814484,21644006,32.387425,-117.076276,67.95012,16.134253,-48.63726,-0.0010998534,-0.0068369247,0,4.9011054,0.1640225,0.09746253,0.06714164,-0.022203542,-0.023427267,-0.3981666,-7.9767375,-11.204185,-1.5618932,-0.015099862,13.434407,40.02432,-0.09746253,0.2768306,0.31867272,0.15294424,0.11594083,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
712918474,21644006,32.387425,-117.076276,68.465614,16.14908,-48.639492,-0.0010998534,-0.0068369247,0,4.891655,0.16237867,0.07460347,0.037296463,-0.022203542,-0.023427267,-0.3981666,-6.4194465,-4.464619,2.9792356,-0.012104495,13.434407,40.02655,-0.07460347,0.26572287,0.31745952,0.14800276,0.11521903,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713023231,21644006,32.387425,-117.076276,68.98274,16.164211,-48.645023,-0.0010998534,-0.0068369247,0,4.938058,0.1748305,0.06686622,0.021562036,-0.022203542,-0.023427267,-0.3981666,16.271618,-0.33576393,3.0138943,-0.010890616,13.434407,40.03208,-0.06686622,0.27770647,0.31840345,0.15321994,0.11585795,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713119200,21644006,32.387425,-117.076276,69.45454,16.177187,-48.65077,-0.0010998534,-0.0068369247,0,4.8672514,0.15278682,0.06809931,0.016408255,-0.022203542,-0.023427267,-0.3981666,-3.8161137,-2.490543,-5.878683,-0.0068121064,13.434407,40.037827,-0.06809931,0.26547742,0.32061663,0.14782739,0.115801424,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713224061,21644006,32.387425,-117.076276,69.96576,16.191715,-48.66109,-0.0010998534,-0.0068369247,0,4.866524,0.1409965,0.088875465,0.027508833,-0.022203542,-0.023427267,-0.3981666,-1.0629057,-10.95831,17.828688,-0.003707767,13.434407,40.04815,-0.088875465,0.27743277,0.32158196,0.15265287,0.11645055,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713328108,21644006,32.387425,-117.076276,70.47537,16.206486,-48.67156,-0.0010998534,-0.0068369247,0,4.818231,0.13059086,0.06483455,-0.0058662826,-0.022203542,-0.023427267,-0.3981666,-6.8730326,-13.611441,-0.9262711,-0.0021534048,13.434407,40.058617,-0.06483455,0.26641667,0.32043567,0.14804156,0.11573691,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713424887,21644006,32.387425,-117.076276,70.94909,16.220991,-48.684994,-0.0010998534,-0.0068369247,0,4.867697,0.15146597,0.058160104,-0.022610955,-0.022203542,-0.023427267,-0.3981666,1.8621249,9.211408,0.004927439,-0.0049316273,13.434407,40.072052,-0.058160104,0.2774663,0.32070187,0.15250896,0.11620159,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713528869,21644006,32.387425,-117.076276,71.46692,16.235523,-48.69227,-0.0010998534,-0.0068369247,0,4.8616266,0.047466327,0.13341323,0.046492267,-0.022203542,-0.023427267,-0.3981666,-5.8172956,-3.5742571,7.484972,-0.011064684,13.434407,40.079327,-0.13341323,0.2665827,0.3195858,0.14794144,0.11549703,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713632849,21644006,32.387425,-117.076276,71.983185,16.242697,-48.69485,-0.0010998534,-0.0068369247,0,4.8897457,-0.016364535,0.11221042,0.02142458,-0.022203542,-0.023427267,-0.3981666,0.7031255,-6.4764466,2.6141398,-0.018782515,13.434407,40.08191,-0.11221042,0.27857152,0.32057747,0.15252036,0.11614011,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713729703,21644006,32.387425,-117.076276,72.469154,16.242908,-48.690598,-0.0010998534,-0.0068369247,0,4.917222,-0.048143853,0.06098921,-0.025653962,-0.022203542,-0.023427267,-0.3981666,16.862055,-0.19727102,-9.036923,-0.023017889,13.434407,40.077656,-0.06098921,0.266604,0.31868356,0.147646,0.11524747,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713833665,21644006,32.387425,-117.076276,72.98852,16.241343,-48.689964,-0.0010998534,-0.0068369247,0,4.8653126,-0.040739253,0.019512914,-0.062439796,-0.022203542,-0.023427267,-0.3981666,-7.750364,3.9029183,3.4570422,-0.023978123,13.434407,40.077023,-0.019512914,0.2786718,0.31969044,0.15266305,0.11588642,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
713934436,21644006,32.387425,-117.076276,73.499214,16.240946,-48.689163,-0.0010998534,-0.0068369247,0,4.927134,-0.045589432,-0.033677716,-0.10456755,-0.022203542,-0.023427267,-0.3981666,4.429529,-4.071383,-1.9194791,-0.021156883,13.434407,40.07622,0.033677716,0.26758778,0.3184822,0.1483027,0.11517631,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714038554,21644006,32.387425,-117.076276,74.02479,16.240643,-48.687954,-0.0010998534,-0.0068369247,0,4.946554,-0.03948759,-0.037415,-0.09445694,-0.022203542,-0.023427267,-0.3981666,-2.4789178,3.02243,2.7417147,-0.016125761,13.434407,40.075012,0.037415,0.27925694,0.31913298,0.15315029,0.11578525,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714135297,21644006,32.387425,-117.076276,74.51339,16.240707,-48.679424,-0.0010998534,-0.0068369247,0,4.9512367,-0.054974474,-0.08036805,-0.11861026,-0.022203542,-0.023427267,-0.3981666,-0.015930412,-2.370794,1.8620293,-0.014913568,13.434407,40.066483,0.08036805,0.26690856,0.317207,0.14805572,0.11487932,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714239323,21644006,32.387425,-117.076276,75.03925,16.240078,-48.671635,-0.0010998534,-0.0068369247,0,4.9896317,-0.06254707,-0.10146717,-0.11725126,-0.022203542,-0.023427267,-0.3981666,-6.8375945,-11.419182,10.03569,-0.011581797,13.434407,40.058693,0.10146717,0.27900916,0.3182127,0.15307783,0.11551928,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714344051,21644006,32.387425,-117.076276,75.5787,16.241331,-48.658134,-0.0010998534,-0.0068369247,0,5.029106,-0.038004838,-0.10536033,-0.094408505,-0.022203542,-0.023427267,-0.3981666,4.7077274,0.24726266,6.2989593,-0.00622947,13.434407,40.045193,0.10536033,0.26787287,0.3170303,0.14864725,0.11482086,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714440838,21644006,32.387425,-117.076276,76.07549,16.24161,-48.64178,-0.0010998534,-0.0068369247,0,5.0506845,0.016779268,-0.12071672,-0.08589861,-0.022203542,-0.023427267,-0.3981666,14.160305,11.570938,-7.146903,-0.0030599711,13.434407,40.02884,0.12071672,0.25661585,0.31923106,0.14382033,0.114761695,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714545680,21644006,32.387425,-117.076276,76.61929,16.241722,-48.61754,-0.0010998534,-0.0068369247,0,5.0139894,-0.07075404,-0.08824741,-0.02585917,-0.022203542,-0.023427267,-0.3981666,-2.868173,-0.80438334,-3.2323039,-0.0031006893,13.434407,40.004597,0.08824741,0.26815203,0.32026422,0.14875385,0.11543064,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714641664,21644006,32.387425,-117.076276,77.11538,16.240307,-48.59476,-0.0010998534,-0.0068369247,0,5.003517,-0.10271745,-0.075748034,0.0103939185,-0.022203542,-0.023427267,-0.3981666,-15.512765,-19.1498,6.698467,-0.0030458542,13.434407,39.98182,0.075748034,0.2568364,0.31842473,0.14376679,0.11453969,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714750485,21644006,32.387425,-117.076276,77.68478,16.237526,-48.565018,-0.0010998534,-0.0068369247,0,5.02626,-0.066289864,-0.09052055,0.02397455,-0.022203542,-0.023427267,-0.3981666,0.61920893,0.32663256,2.5643432,-0.0021776725,13.434407,39.952076,0.09052055,0.2691963,0.32009044,0.14893791,0.11538528,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714846469,21644006,32.387425,-117.076276,78.18124,16.23522,-48.538498,-0.0010998534,-0.0068369247,0,4.9821677,-0.087151974,-0.098127484,0.03937947,-0.022203542,-0.023427267,-0.3981666,-3.9630954,-11.976536,-5.873513,0.000754952,13.434407,39.925556,0.098127484,0.25731853,0.31791735,0.14386675,0.114469066,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
714950427,21644006,32.387425,-117.076276,78.72471,16.237144,-48.511223,-0.0010998534,-0.0068369247,0,5.0151596,-0.043849077,-0.16912569,-0.00873296,-0.022203542,-0.023427267,-0.3981666,-3.7006032,-10.209519,-2.6065798,0.0034874298,13.434407,39.89828,0.16912569,0.26879552,0.31889337,0.14866394,0.1151351,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715055228,21644006,32.387425,-117.076276,79.26934,16.241941,-48.49641,-0.0010998534,-0.0068369247,0,5.0533605,0.017159658,-0.23800977,-0.060698465,-0.022203542,-0.023427267,-0.3981666,9.795086,10.742742,-5.471003,0.0065315845,13.434407,39.88347,0.23800977,0.28090733,0.31987226,0.15384589,0.115783766,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715159252,21644006,32.387425,-117.076276,79.81484,16.246195,-48.48808,-0.0010998534,-0.0068369247,0,5.0760384,0.011773956,-0.3008256,-0.10911769,-0.022203542,-0.023427267,-0.3981666,0.19611223,10.129772,-1.1116518,0.011116694,13.434407,39.875137,0.3008256,0.26950634,0.31876138,0.14929558,0.1150962,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715256059,21644006,32.387425,-117.076276,80.31998,16.24841,-48.48188,-0.0010998534,-0.0068369247,0,5.025681,-0.03147234,-0.2896478,-0.08422181,-0.022203542,-0.023427267,-0.3981666,-5.9057007,-6.9191957,-1.4876677,0.010180637,13.434407,39.86894,0.2896478,0.25811264,0.31689605,0.14477716,0.11421888,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715360012,21644006,32.387425,-117.076276,80.865074,16.250374,-48.47098,-0.0010998534,-0.0068369247,0,4.9881253,-0.031773977,-0.25103003,-0.03076369,-0.022203542,-0.023427267,-0.3981666,-15.389958,-8.2505045,9.455007,0.0095963,13.434407,39.85804,0.25103003,0.26975465,0.31793436,0.14963628,0.1148893,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715464872,21644006,32.387425,-117.076276,81.4094,16.249983,-48.463985,-0.0010998534,-0.0068369247,0,4.978283,-0.033336908,-0.29990765,-0.069086425,-0.022203542,-0.023427267,-0.3981666,-5.3062577,7.8137245,-4.228495,0.009204643,13.434407,39.851044,0.29990765,0.25918084,0.31679493,0.14491889,0.11419753,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715568862,21644006,32.387425,-117.076276,81.95159,16.249922,-48.460865,-0.0010998534,-0.0068369247,0,4.9599566,-0.049832962,-0.26754728,-0.03012616,-0.022203542,-0.023427267,-0.3981666,-15.173379,-8.737233,1.839145,0.012691618,13.434407,39.847923,0.26754728,0.27087387,0.3178393,0.14988042,0.114869006,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715664876,21644006,32.387425,-117.076276,82.45002,16.251236,-48.456333,-0.0010998534,-0.0068369247,0,4.96373,-0.03763985,-0.2925613,-0.049584016,-0.022203542,-0.023427267,-0.3981666,-8.959654,-2.6635745,-8.11383,0.014049403,13.434407,39.84339,0.2925613,0.25934717,0.31600448,0.14484973,0.113997035,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715770419,21644006,32.387425,-117.076276,83.00283,16.255552,-48.454563,-0.0010998534,-0.0068369247,0,5.0537004,-0.023639815,-0.28592107,-0.039795324,-0.022203542,-0.023427267,-0.3981666,10.575227,-13.484782,2.8109474,0.0134599535,13.434407,39.84162,0.28592107,0.27094868,0.31696418,0.14966498,0.114649594,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715871262,21644006,32.387425,-117.076276,83.53288,16.261078,-48.45343,-0.0010998534,-0.0068369247,0,5.0105953,-0.015172534,-0.2612855,-0.015011724,-0.022203542,-0.023427267,-0.3981666,-2.2530768,-3.0915816,-10.095287,0.014173263,13.434407,39.84049,0.2612855,0.2604292,0.31595242,0.14531654,0.11396602,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
715975231,21644006,32.387425,-117.076276,84.08116,16.267904,-48.451782,-0.0010998534,-0.0068369247,0,4.997461,-0.023107287,-0.20456374,0.03894681,-0.022203542,-0.023427267,-0.3981666,-18.3856,-14.0221195,2.5133648,0.014177304,13.434407,39.83884,0.20456374,0.27171347,0.31662837,0.14970228,0.114592515,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716071222,21644006,32.387425,-117.076276,84.58176,16.274025,-48.452206,-0.0010998534,-0.0068369247,0,5.034268,0.0060867635,-0.2105028,0.029440282,-0.022203542,-0.023427267,-0.3981666,-3.4049823,-6.378648,9.566601,0.01346903,13.434407,39.839264,0.2105028,0.25977457,0.3187911,0.14437366,0.1145321,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716176030,21644006,32.387425,-117.076276,85.12855,16.283054,-48.4542,-0.0010998534,-0.0068369247,0,4.9856167,-0.011639469,-0.262888,-0.028212233,-0.022203542,-0.023427267,-0.3981666,-3.8973324,2.50426,-13.99733,0.0132475905,13.434407,39.84126,0.262888,0.27136165,0.31977522,0.14922738,0.11519361,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716280057,21644006,32.387425,-117.076276,85.668465,16.289553,-48.4586,-0.0010998534,-0.0068369247,0,4.982361,-0.011961226,-0.21235073,0.014732578,-0.022203542,-0.023427267,-0.3981666,-12.634674,-6.8147016,-0.86937565,0.010503445,13.434407,39.845657,0.21235073,0.26067302,0.31866592,0.14463967,0.11449285,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716376844,21644006,32.387425,-117.076276,86.17,16.295359,-48.463566,-0.0010998534,-0.0068369247,0,5.0185213,-0.03787663,-0.20515583,0.013856084,-0.022203542,-0.023427267,-0.3981666,15.111122,-13.127903,-0.352873,0.00752994,13.434407,39.850624,0.20515583,0.27137956,0.31895745,0.14902285,0.114971325,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716480797,21644006,32.387425,-117.076276,86.7064,16.297281,-48.46909,-0.0010998534,-0.0068369247,0,4.945292,-0.0687723,-0.17655317,0.032562785,-0.022203542,-0.023427267,-0.3981666,-7.872299,0.6260777,5.2978587,0.008634068,13.434407,39.856148,0.17655317,0.2606839,0.31787017,0.14443311,0.11427847,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716577613,21644006,32.387425,-117.076276,87.20884,16.296898,-48.4796,-0.0010998534,-0.0068369247,0,5.0024924,-0.05283571,-0.18517278,0.011463074,-0.022203542,-0.023427267,-0.3981666,5.2183185,-0.6761968,-1.3023019,0.0064847036,13.434407,39.866657,0.18517278,0.2713749,0.3181631,0.14872277,0.1147551,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716681621,21644006,32.387425,-117.076276,87.74795,16.296314,-48.491135,-0.0010998534,-0.0068369247,0,4.955115,-0.029520512,-0.16389678,0.01719284,-0.022203542,-0.023427267,-0.3981666,0.58787996,15.88815,-7.110246,0.0066976678,13.434407,39.878193,0.16389678,0.26080522,0.3170777,0.14436004,0.11406574,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716782430,21644006,32.387425,-117.076276,88.271736,16.294828,-48.505196,-0.0010998534,-0.0068369247,0,4.9853477,-0.045683734,-0.2010275,-0.03710213,-0.022203542,-0.023427267,-0.3981666,2.1573486,4.8206944,-11.426211,0.0050078197,13.434407,39.892254,0.2010275,0.27240267,0.31803167,0.14883775,0.11470592,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716886411,21644006,32.387425,-117.076276,88.812386,16.292545,-48.523235,-0.0010998534,-0.0068369247,0,5.040176,-0.009684074,-0.18544875,-0.037360877,-0.022203542,-0.023427267,-0.3981666,11.748897,22.182764,8.469746,0.0073610586,13.434407,39.910294,0.18544875,0.26120555,0.31659573,0.14419897,0.11398365,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
716990468,21644006,32.387425,-117.076276,89.354,16.291597,-48.54061,-0.0010998534,-0.0068369247,0,5.0272417,-0.017328516,-0.18363643,-0.049768228,-0.022203542,-0.023427267,-0.3981666,9.15824,7.6820354,-5.9883323,0.0062762327,13.434407,39.92767,0.18363643,0.27281612,0.31755736,0.14911889,0.114623435,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
717087262,21644006,32.387425,-117.076276,89.85286,16.28969,-48.55594,-0.0010998534,-0.0068369247,0,4.984254,-0.029437536,-0.14622484,-0.024637869,-0.022203542,-0.023427267,-0.3981666,-16.57131,4.735438,2.7714524,0.007499967,13.434407,39.942997,0.14622484,0.26076958,0.31571698,0.1438923,0.11374185,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
717191216,21644006,32.387425,-117.076276,90.3884,16.28711,-48.572548,-0.0010998534,-0.0068369247,0,4.964495,-0.09845716,-0.1293339,-0.018325424,-0.022203542,-0.023427267,-0.3981666,-17.407776,-15.942399,5.722932,0.0076584965,13.434407,39.959606,0.1293339,0.27242175,0.31676346,0.14853665,0.11439815,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
717288099,21644006,32.387425,-117.076276,90.88601,16.281843,-48.583836,-0.0010998534,-0.0068369247,0,4.986194,-0.10297022,-0.12808385,-0.024067175,-0.022203542,-0.023427267,-0.3981666,-8.151063,-11.041508,5.9505677,0.006424692,13.434407,39.970894,0.12808385,0.26081634,0.31496933,0.14360975,0.11353869,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
717392029,21644006,32.387425,-117.076276,91.42225,16.276237,-48.594715,-0.0010998534,-0.0068369247,0,5.0332375,-0.0752399,-0.12959456,-0.03149215,-0.022203542,-0.023427267,-0.3981666,4.313084,2.602737,2.2010868,0.0042185956,13.434407,39.981773,0.12959456,0.2724606,0.3159989,0.14853406,0.11418963,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
717496903,21644006,32.387425,-117.076276,91.96588,16.271936,-48.603325,-0.0010998534,-0.0068369247,0,4.9937477,-0.06827473,-0.15495797,-0.060802937,-0.022203542,-0.023427267,-0.3981666,-1.5045644,-0.020704655,-2.2838235,0.0030320159,13.434407,39.990383,0.15495797,0.26183063,0.31489193,0.14408436,0.11351625,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
717592893,21644006,32.387425,-117.076276,92.46219,16.269001,-48.608974,-0.0010998534,-0.0068369247,0,5.006026,-0.06163087,-0.13899489,-0.04697802,-0.022203542,-0.023427267,-0.3981666,11.812372,3.7867117,-10.483627,0.0019208882,13.434407,39.996033,0.13899489,0.272613,0.31924716,0.14849707,0.11481773,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
717696797,21644006,32.387425,-117.076276,93.001366,16.2683,-48.614086,-0.0010998534,-0.0068369247,0,5.0212345,-0.069135875,-0.13774197,-0.04810358,-0.022203542,-0.023427267,-0.3981666,2.4023046,-6.4383326,-10.483689,0.0032586157,13.434407,40.001144,0.13774197,0.2619579,0.3181126,0.14398813,0.11413486,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
717801710,21644006,32.387425,-117.076276,93.54487,16.268673,-48.620056,-0.0010998534,-0.0068369247,0,5.068814,-0.022808027,-0.107790016,-0.019543137,-0.022203542,-0.023427267,-0.3981666,13.223806,8.517051,10.400879,0.004520787,13.434407,40.007114,0.107790016,0.27356434,0.31911793,0.14868867,0.11479642,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
